Area_Type,Area_Name,Year,Time_Period,Ownership,NAICS_Level,NAICS_Code,Industry_Name,Establishments,Average_Monthly_Employment,1st_Month_Emp,2nd_Month_Emp,3rd_Month_Emp,Total_Wages,Average_Weekly_Wages
United States,United States,2021,Annual,Private,6,334111,Electronic Computer Manufacturing,839,108587,0,0,0,35081661177,6213
United States,United States,2021,Annual,Private,4,3341,Computers and Peripheral Equipment,1947,155613,0,0,0,42387708804,5238
United States,United States,2021,Annual,Private,5,52391,Miscellaneous Intermediation,7872,31359,0,0,0,8331087406,5109
United States,United States,2021,Annual,Private,6,711211,Sports Teams and Clubs,2797,80686,0,0,0,21268377943,5069
United States,United States,2021,Annual,Private,6,523120,Securities Brokerage,30377,279365,0,0,0,71960105130,4954
United States,United States,2021,Annual,Private,5,52591,Open-End Investment Funds,826,2280,0,0,0,572478206,4829
United States,United States,2021,Annual,Private,4,5232,Securities and Commodity Exchanges,463,6256,0,0,0,1437247421,4418
United States,United States,2021,Annual,Private,5,52599,Other Financial Vehicles,2473,7465,0,0,0,1603279656,4130
United States,United States,2021,Annual,Private,4,5259,Other Investment Pools and Funds,6070,13118,0,0,0,2770497391,4061
County,Ventura County,2021,Annual,Private,6,541512,Computer Systems Design Services,174,1326,0,0,0,427863203,6207
County,Ventura County,2021,Annual,Private,5,52312,Securities Brokerage,67,277,0,0,0,79112597,5502
County,Ventura County,2021,Annual,Private,3,525,"Funds, Trusts & Other Financial Vehicles",10,63,0,0,0,17017142,5160
County,Ventura County,2021,Annual,Private,4,5231,Security & Commodity Investment Activity,98,457,0,0,0,121845637,5132
County,Ventura County,2021,Annual,Private,6,523910,Miscellaneous Intermediation,6,11,0,0,0,2912833,4943
County,Ventura County,2021,Annual,Private,5,52311,Investment Banking & Securities Dealing,30,176,0,0,0,42335230,4628
County,Ventura County,2021,Annual,Private,5,42421,Druggists' Goods Merchant Wholesalers,55,1447,0,0,0,305818963,4065
County,Ventura County,2021,Annual,Private,4,5415,Computer Systems Design and Rel Services,400,2741,0,0,0,570745111,4005
County,Ventura County,2021,Annual,Private,6,551112,Offices of Other Holding Companies,13,57,0,0,0,11773348,3972
County,Ventura County,2021,Annual,Private,6,334413,Semiconductor and Related Devices,25,1628,0,0,0,319482059,3774
County,Yolo County,2021,Annual,Private,4,7115,Independent Artists/Writers/Performers,6,6,0,0,0,1406879,4705
County,Yolo County,2021,Annual,Private,5,23713,Power/Communication System Construction,7,285,0,0,0,52133129,3514
County,Yolo County,2021,Annual,Private,6,522292,Real Estate Credit,10,51,0,0,0,8923429,3343
County,Yolo County,2021,Annual,Private,6,621111,"Offices of Physicians, ex. Mental Health",75,569,0,0,0,91627806,3096
County,Yolo County,2021,Annual,Private,5,52392,Portfolio Management,4,19,0,0,0,2986346,3090
County,Yolo County,2021,Annual,Private,5,62111,Offices of Physicians,92,618,0,0,0,95815312,2980
County,Yolo County,2021,Annual,Private,5,52229,Other Nondeposit Credit Intermediation,17,103,0,0,0,14965716,2803
County,Yolo County,2021,Annual,Private,4,2371,Utility System Construction,18,538,0,0,0,73992093,2645
County,Yolo County,2021,Annual,Private,3,221,Utilities,7,851,0,0,0,116607372,2635
County,Yolo County,2021,Annual,Private,6,551114,Managing Offices,25,1101,0,0,0,144827421,2529
County,Yuba County,2021,Annual,Private,6,541512,Computer Systems Design Services,7,44,0,0,0,5949652,2615
County,Yuba County,2021,Annual,Private,3,336,Transportation Equipment Manufacturing,5,89,0,0,0,11540663,2508
County,Yuba County,2021,Annual,Private,3,237,Heavy and Civil Engineering Construction,8,70,0,0,0,8792857,2413
County,Yuba County,2021,Annual,Private,4,6211,Offices of Physicians,10,99,0,0,0,11755121,2280
County,Yuba County,2021,Annual,Private,6,113310,Logging,4,18,0,0,0,2063140,2267
County,Yuba County,2021,Annual,Private,5,54151,Computer Systems Design and Rel Services,12,90,0,0,0,10544561,2255
County,Yuba County,2021,Annual,Private,5,55111,Management of Companies and Enterprises,5,174,0,0,0,20126564,2222
County,Yuba County,2021,Annual,Private,5,54161,Management Consulting Services,7,33,0,0,0,3368526,1948
County,Yuba County,2021,Annual,Private,4,5416,Management & Technical Consulting Svc,10,39,0,0,0,3933945,1927
County,Yuba County,2021,Annual,Private,6,541511,Custom Computer Programming Services,6,46,0,0,0,4594909,1914
County,Alameda County,2022,Annual,Private,6,518210,Data Processing and Related Services,162,6557,0,0,0,1647336279,4832
County,Alameda County,2022,Annual,Private,6,561312,Executive Search Services,20,76,0,0,0,19011789,4800
County,Alameda County,2022,Annual,Private,6,325612,Polish and Sanitation Good Manufacturing,3,25,0,0,0,6151540,4732
County,Alameda County,2022,Annual,Private,6,523150,Investment Banking and Securities Intermediation,105,545,0,0,0,128461479,4534
County,Alameda County,2022,Annual,Private,6,333242,Semiconductor Machinery Manufacturing,48,4978,0,0,0,1163568217,4495
County,Alameda County,2022,Annual,Private,6,524127,Direct Title Insurance Carriers,28,358,0,0,0,80044196,4302
County,Alameda County,2022,Annual,Private,4,5132,Software Publishers,286,4898,0,0,0,1091301097,4285
County,Alameda County,2022,Annual,Private,6,541513,Computer Facilities Management Services,30,293,0,0,0,64962849,4264
County,Alameda County,2022,Annual,Private,4,3332,Industrial Machinery Manufacturing,71,6002,0,0,0,1251693965,4010
County,Alameda County,2022,Annual,Private,6,512110,Motion Picture and Video Production,112,1632,0,0,0,340026376,4007
County,Alpine County,2022,Annual,Local Government,6,922190,Other Justice and Safety Activities,1,15,0,0,0,1565793,2007
County,Alpine County,2022,Annual,Local Government,4,9221,"Justice, Public Order, and Safety Activi",2,19,0,0,0,1899673,1890
County,Alpine County,2022,Annual,Local Government,6,922110,Courts,1,4,0,0,0,333880,1482
County,Alpine County,2022,Annual,Private,2,1024,Professional and Business Services,7,42,0,0,0,2778715,1267
County,Alpine County,2022,Annual,Local Government,5,23731,"Highway, Street, and Bridge Construction",1,6,0,0,0,360435,1155
County,Alpine County,2022,Annual,Local Government,2,1028,Public Administration,4,129,0,0,0,7638857,1141
County,Alpine County,2022,Annual,Federal Government,2,48-49,Transportation and Warehousing,1,1,0,0,0,49195,1135
County,Alpine County,2022,Annual,Private,2,1026,Leisure and Hospitality,11,294,0,0,0,16942510,1109
County,Alpine County,2022,Annual,Local Government,1,102,Service-Providing,9,209,0,0,0,11767466,1081
County,Alpine County,2022,Annual,Local Government,6,221320,Sewage Treatment Facilities,1,25,0,0,0,1341046,1046
County,Amador County,2022,Annual,Private,6,621111,"Offices of Physicians, ex. Mental Health",24,73,0,0,0,9669797,2533
County,Amador County,2022,Annual,Private,5,54161,Management Consulting Services,9,18,0,0,0,2181850,2386
County,Amador County,2022,Annual,Private,6,541611,Administrative Management Consulting Svc,5,5,0,0,0,518232,2098
County,Amador County,2022,Annual,Private,6,523940,Portfolio Management and Investment Advice,4,10,0,0,0,1069900,2058
County,Amador County,2022,Annual,Private,4,5416,Management & Technical Consulting Svc,15,22,0,0,0,2357702,2023
County,Amador County,2022,Annual,Private,4,5613,Employment Services,4,8,0,0,0,792299,1987
County,Amador County,2022,Annual,Private,3,523,Financial Investment & Related Activity,8,17,0,0,0,1653250,1861
County,Amador County,2022,Annual,Private,5,33271,Machine Shops,5,45,0,0,0,4206099,1794
County,Amador County,2022,Annual,State Government,2,1025,Education and Health Services,7,27,0,0,0,2415992,1726
County,Amador County,2022,Annual,Private,6,541512,Computer Systems Design Services,9,15,0,0,0,1306829,1713
County,Butte County,2022,Annual,Local Government,6,522291,Consumer Lending,1,1,0,0,0,164541,4746
County,Butte County,2022,Annual,Private,5,81392,Professional Organizations,6,21,0,0,0,4502359,4059
County,Butte County,2022,Annual,Federal Government,5,92812,International Affairs,1,0,0,0,0,12081,2788
County,Butte County,2022,Annual,Private,4,5239,Other Financial Investment Activities,38,114,0,0,0,15970843,2696
County,Butte County,2022,Annual,Private,6,522292,Real Estate Credit,10,103,0,0,0,14347786,2685
County,Butte County,2022,Annual,Private,6,523150,Investment Banking and Securities Intermediation,23,73,0,0,0,9006386,2381
County,Butte County,2022,Annual,Private,5,52229,Other Nondeposit Credit Intermediation,18,137,0,0,0,16175095,2271
County,Butte County,2022,Annual,State Government,5,92215,Parole Offices and Probation Offices,1,10,0,0,0,1185380,2206
County,Butte County,2022,Annual,Private,4,2371,Utility System Construction,15,201,0,0,0,22942508,2201
County,Butte County,2022,Annual,Private,5,62111,Offices of Physicians,136,1199,0,0,0,135999711,2181
County,Calaveras County,2022,Annual,Private,6,541511,Custom Computer Programming Services,4,12,0,0,0,2513450,4056
County,Calaveras County,2022,Annual,Private,4,5415,Computer Systems Design and Rel Services,8,15,0,0,0,2669226,3540
County,Calaveras County,2022,Annual,Private,3,221,Utilities,5,113,0,0,0,16639879,2842
County,Calaveras County,2022,Annual,Private,6,531311,Residential Property Managers,4,42,0,0,0,4561505,2101
County,Calaveras County,2022,Annual,Private,4,5313,Activities Related to Real Estate,6,43,0,0,0,4584503,2042
County,Calaveras County,2022,Annual,Private,4,5417,Scientific Research and Development Svc,3,4,0,0,0,423379,1994
County,Calaveras County,2022,Annual,Local Government,6,622110,General Medical and Surgical Hospitals,1,316,0,0,0,30824786,1877
County,Calaveras County,2022,Annual,Local Government,2,62,Health Care and Social Assistance,2,320,0,0,0,30905994,1860
County,Calaveras County,2022,Annual,Local Government,5,92219,Other Justice and Safety Activities,1,189,0,0,0,16459497,1678
County,Calaveras County,2022,Annual,State Government,5,92212,Police Protection,2,26,0,0,0,2230483,1666
California - Statewide,California,2022,Annual,Local Government,6,541715,"Research and Dvlpmt in PS, ES, and Life Sci (except Nanotech and Biotech)",1,1,0,0,0,4781913,91960
California - Statewide,California,2022,Annual,Private,5,51929,Web Search Portals and All Other Information Services,692,68577,0,0,0,28466397632,7983
California - Statewide,California,2022,Annual,Private,6,334111,Electronic Computer Manufacturing,209,73590,0,0,0,27692844095,7237
California - Statewide,California,2022,Annual,Private,5,48531,Taxi Service,144,7584,0,0,0,2737418146,6941
California - Statewide,California,2022,Annual,Private,5,33411,Computers and Peripheral Equipment,413,84096,0,0,0,29558187725,6759
California - Statewide,California,2022,Annual,Private,5,52391,Miscellaneous Intermediation,1254,6581,0,0,0,2295106912,6707
California - Statewide,California,2022,Annual,Private,6,523150,Investment Banking and Securities Intermediation,3248,28605,0,0,0,9723374534,6537
California - Statewide,California,2022,Annual,Private,6,561450,Credit Bureaus,114,3398,0,0,0,1135180327,6425
California - Statewide,California,2022,Annual,Private,6,334413,Semiconductor and Related Devices,646,45130,0,0,0,14925436552,6360
California - Statewide,California,2022,Annual,Private,4,5231,Security & Commodity Investment Activity,3641,30393,0,0,0,10033855998,6349
County,Colusa County,2022,Annual,Private,2,1029,Unclassified,0,0,0,0,0,12000,2769
County,Colusa County,2022,Annual,Federal Government,4,9241,Administration of Environmental Programs,2,29,0,0,0,2733620,1845
County,Colusa County,2022,Annual,Private,4,4249,Misc Nondurable Goods Merchant Whsle,10,164,0,0,0,15117009,1774
County,Colusa County,2022,Annual,State Government,5,92212,Police Protection,2,24,0,0,0,2141280,1752
County,Colusa County,2022,Annual,Private,3,424,"Merchant Wholesalers, Nondurable Goods",16,322,0,0,0,27006864,1614
County,Colusa County,2022,Annual,Private,3,522,Credit Intermediation & Related Activity,7,58,0,0,0,4735999,1573
County,Colusa County,2022,Annual,Private,4,4247,Petroleum Merchant Wholesalers,3,23,0,0,0,1844820,1531
County,Colusa County,2022,Annual,Private,2,52,Finance and Insurance,15,81,0,0,0,6398703,1529
County,Colusa County,2022,Annual,Local Government,5,92412,Administration of Conservation Programs,2,34,0,0,0,2702078,1517
County,Colusa County,2022,Annual,Private,6,236118,Residential Remodelers,3,3,0,0,0,232131,1448
County,Contra Costa County,2022,Annual,Local Government,6,562111,Solid Waste Collection,1,1,0,0,0,731830,14074
County,Contra Costa County,2022,Annual,Private,4,5259,Other Investment Pools and Funds,11,52,0,0,0,23753242,8729
County,Contra Costa County,2022,Annual,Private,6,523150,Investment Banking and Securities Intermediation,89,793,0,0,0,259325768,6287
County,Contra Costa County,2022,Annual,Local Government,6,485410,School and Employee Bus Transportation,1,1,0,0,0,309794,5958
County,Contra Costa County,2022,Annual,Local Government,5,56211,Waste Collection,2,5,0,0,0,1325837,5186
County,Contra Costa County,2022,Annual,Private,5,42381,Construction Equip Merchant Wholesalers,3,4,0,0,0,839697,4614
County,Contra Costa County,2022,Annual,Private,5,51321,Software Publishers,92,1288,0,0,0,299749201,4474
County,Contra Costa County,2022,Annual,Private,6,541820,Public Relations Agencies,17,47,0,0,0,10859714,4420
County,Contra Costa County,2022,Annual,Private,3,523,Financial Investment & Related Activity,485,2389,0,0,0,518789209,4175
County,Contra Costa County,2022,Annual,Private,6,561312,Executive Search Services,18,56,0,0,0,11957255,4125
County,Del Norte County,2022,Annual,Local Government,6,237990,Other Heavy Construction,1,12,0,0,0,1927420,3155
County,Del Norte County,2022,Annual,Local Government,3,237,Heavy and Civil Engineering Construction,2,25,0,0,0,2646541,2016
County,Del Norte County,2022,Annual,Local Government,1,101,Goods-Producing,3,26,0,0,0,2736467,2005
County,Del Norte County,2022,Annual,Federal Government,5,92412,Administration of Conservation Programs,1,43,0,0,0,4297023,1929
County,Del Norte County,2022,Annual,Local Government,3,236,Construction of Buildings,1,1,0,0,0,89926,1729
County,Del Norte County,2022,Annual,State Government,5,92212,Police Protection,2,23,0,0,0,2098430,1729
County,Del Norte County,2022,Annual,Local Government,5,92211,Courts,1,20,0,0,0,1600438,1539
County,Del Norte County,2022,Annual,Private,4,5411,Legal Services,5,7,0,0,0,583747,1514
County,Del Norte County,2022,Annual,Federal Government,1,102,Service-Providing,8,147,0,0,0,10582867,1386
County,Del Norte County,2022,Annual,Private,3,621,Ambulatory Health Care Services,28,333,0,0,0,22763431,1313
County,El Dorado County,2022,Annual,Private,6,523150,Investment Banking and Securities Intermediation,17,75,0,0,0,14861886,3802
County,El Dorado County,2022,Annual,Private,4,2211,Power Generation and Supply,9,225,0,0,0,38077852,3259
County,El Dorado County,2022,Annual,Local Government,6,922160,Fire Protection,9,201,0,0,0,32820237,3139
County,El Dorado County,2022,Annual,Federal Government,6,922120,Police Protection,1,5,0,0,0,741680,3112
County,El Dorado County,2022,Annual,Private,5,52421,Insurance Agencies and Brokerages,53,1662,0,0,0,258460364,2990
County,El Dorado County,2022,Annual,Private,4,5242,"Insurance Agencies, Brokerages & Support",57,1673,0,0,0,259095326,2979
County,El Dorado County,2022,Annual,Private,6,423450,Medical Equipment Merchant Wholesalers,11,70,0,0,0,10794125,2951
County,El Dorado County,2022,Annual,Private,3,524,Insurance Carriers & Related Activities,74,1770,0,0,0,268313557,2916
County,El Dorado County,2022,Annual,Private,5,52394,Portfolio Management and Investment Advice,35,107,0,0,0,16042216,2879
County,El Dorado County,2022,Annual,Private,6,522292,Real Estate Credit,12,22,0,0,0,3338326,2875
County,Fresno County,2022,Annual,Private,6,523150,Investment Banking and Securities Intermediation,33,177,0,0,0,39060309,4248
County,Fresno County,2022,Annual,Private,5,51612,Television Broadcasting Stations,9,847,0,0,0,138169529,3136
County,Fresno County,2022,Annual,Private,5,42413,Industrial Paper Merchant Wholesalers,9,200,0,0,0,31856236,3067
County,Fresno County,2022,Annual,Private,5,48531,Taxi Service,3,7,0,0,0,1024196,2918
County,Fresno County,2022,Annual,Private,4,4241,Paper/Paper Product Merchant Wholesalers,16,234,0,0,0,35484078,2911
County,Fresno County,2022,Annual,State Government,6,922150,Parole Offices and Probation Offices,1,43,0,0,0,6118589,2769
County,Fresno County,2022,Annual,Local Government,4,5416,Management & Technical Consulting Svc,1,19,0,0,0,2638237,2742
County,Fresno County,2022,Annual,Private,3,221,Utilities,55,2748,0,0,0,386548158,2705
County,Fresno County,2022,Annual,Private,3,516,Internet Publishing and Broadcasting,34,1336,0,0,0,178074834,2563
County,Fresno County,2022,Annual,Federal Government,5,92213,Legal Counsel and Prosecution,2,58,0,0,0,7552854,2515
